"commodity_code","commodity_fullname_english","group_code","group_fullname_english","section_code","section_fullname_english"
"321511","Ink; for printing, black, whether or not concentrated or solid","32","Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks","06","Product of the chemicals or allied industries"
"321519","Ink; for printing, other than black, whether or not concentrated or solid","32","Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks","06","Product of the chemicals or allied industries"
"321590","Ink; writing, drawing and other inks, n.e.c. in heading no. 3215, whether or not concentrated or solid","32","Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring matter; paints, varnishes; putty, other mastics; inks","06","Product of the chemicals or allied industries"
"330112","Oils, essential; of orange (terpeneless or not), including concretes and absolutes","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330113","Oils, essential; of lemon (terpeneless or not), including concretes and absolutes","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330119","Oils, essential; of citrus fruits n.e.c. in heading no. 3301 (terpeneless or not), including concretes and absolutes","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330124","Oils, essential; of peppermint (Mentha piperita), terpeneless or not, including concretes and absolutes","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330125","Oils, essential; of mints (excluding peppermint), terpeneless or not, including concretes and absolutes","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330129","Oils, essential; n.e.c. in heading no. 3301 (terpeneless or not), including concretes and absolutes","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330130","Resinoids","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330190","Oils, essential; concentrates in fats, fixed oils, waxes and the like, terpenic by-products, aqueous distillates and solutions, extracted oleoresins, n.e.c. in heading no. 3301","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330210","Odoriferous substances and mixtures; of a kind used in the food or drink industries","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330290","Odoriferous substances and mixtures; used as raw materials in industries other than the food or drink industries","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330300","Perfumes and toilet waters","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330410","Cosmetic and toilet preparations; lip make-up","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330420","Cosmetic and toilet preparations; eye make-up","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330430","Cosmetic and toilet preparations; manicure or pedicure preparations","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330491","Cosmetic and toilet preparations; powders, whether or not compressed (excluding lip, eye, manicure or pedicure preparations)","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330499","Cosmetic and toilet preparations; n.e.c. in heading no. 3304, for the care of the skin (excluding medicaments, including sunscreen or sun tan preparations)","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330510","Hair preparations; shampoos","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330520","Hair preparations; for permanent waving or straightening","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330530","Hair preparations; lacquers","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330590","Hair preparations; n.e.c. in heading no. 3305","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330610","Oral or dental hygiene preparations; dentifrices","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330620","Oral or dental hygiene preparations; yarn used to clean between the teeth (dental floss)","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330690","Oral or dental hygiene preparations; other than dentifrices","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330710","Perfumery, cosmetic or toilet preparations; pre-shave, shaving or after-shave preparations","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330720","Perfumery, cosmetic or toilet preparations; personal deodorants and antiperspirants","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330730","Perfumery, cosmetic or toilet preparations; perfumed bath salts and other bath preparations","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330741","Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, agarbatti and other odoriferous preparations which operate by burning (including those used during religious rites)","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330749","Perfumes and deodorizers; perfuming or deodorizing preparations for rooms, (excluding those which operate by burning)","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"330790","Perfumes and deodorizers; perfuming or deodorizing preparations n.e.c. in heading no. 3307","33","Essential oils and resinoids; perfumery, cosmetic or toilet preparations","06","Product of the chemicals or allied industries"
"340111","Soap and organic surface-active products; in the form of bars, cakes, moulded shapes, and paper, wadding, felt and nonwovens, impregnated, coated or covered with soap or detergent, for toilet use (including medicated products)","34","Soap, organic surface-active agents; washing, lubricating, polishing or scouring preparations; artificial or prepared waxes, candles and similar articles, modelling pastes, dental waxes and dental preparations with a basis of plaster","06","Product of the chemicals or allied industries"
